t,n,pos_rate,acc,precision,recall,f1,spec,tn,fp,fn,tp,model,split
0.37,877,0.500570125427594,0.7822120866590649,0.918918918918919,0.6195899772209568,0.7401360544217687,0.9452054794520526,414,24,167,272,Baseline+ECA+LSMF,external_calib
0.38,877,0.500570125427594,0.7833523375142531,0.9220338983050848,0.6195899772209568,0.7411444141689373,0.9474885844748836,415,23,167,272,Baseline+ECA+LSMF,external_calib
0.39,877,0.500570125427594,0.7822120866590649,0.9217687074829932,0.6173120728929385,0.7394270122783083,0.9474885844748836,415,23,168,271,Baseline+ECA+LSMF,external_calib
0.4,877,0.500570125427594,0.7822120866590649,0.9217687074829932,0.6173120728929385,0.7394270122783083,0.9474885844748836,415,23,168,271,Baseline+ECA+LSMF,external_calib
0.41000000000000003,877,0.500570125427594,0.7822120866590649,0.9217687074829932,0.6173120728929385,0.7394270122783083,0.9474885844748836,415,23,168,271,Baseline+ECA+LSMF,external_calib
0.42000000000000004,877,0.500570125427594,0.7822120866590649,0.9217687074829932,0.6173120728929385,0.7394270122783083,0.9474885844748836,415,23,168,271,Baseline+ECA+LSMF,external_calib
0.43,877,0.500570125427594,0.7822120866590649,0.9217687074829932,0.6173120728929385,0.7394270122783083,0.9474885844748836,415,23,168,271,Baseline+ECA+LSMF,external_calib
0.44,877,0.500570125427594,0.7822120866590649,0.9246575342465754,0.6150341685649203,0.7387140902872777,0.9497716894977146,416,22,169,270,Baseline+ECA+LSMF,external_calib
0.45,877,0.500570125427594,0.7822120866590649,0.9246575342465754,0.6150341685649203,0.7387140902872777,0.9497716894977146,416,22,169,270,Baseline+ECA+LSMF,external_calib
0.46,877,0.500570125427594,0.7822120866590649,0.9246575342465754,0.6150341685649203,0.7387140902872777,0.9497716894977146,416,22,169,270,Baseline+ECA+LSMF,external_calib
0.47000000000000003,877,0.500570125427594,0.7822120866590649,0.9246575342465754,0.6150341685649203,0.7387140902872777,0.9497716894977146,416,22,169,270,Baseline+ECA+LSMF,external_calib
0.48000000000000004,877,0.500570125427594,0.7810718358038768,0.9243986254295533,0.6127562642369021,0.736986301369863,0.9497716894977146,416,22,170,269,Baseline+ECA+LSMF,external_calib
0.49,877,0.500570125427594,0.7810718358038768,0.9243986254295533,0.6127562642369021,0.736986301369863,0.9497716894977146,416,22,170,269,Baseline+ECA+LSMF,external_calib
0.5,877,0.500570125427594,0.7810718358038768,0.9273356401384083,0.6104783599088838,0.7362637362637363,0.9520547945205458,417,21,171,268,Baseline+ECA+LSMF,external_calib
0.51,877,0.500570125427594,0.7810718358038768,0.9273356401384083,0.6104783599088838,0.7362637362637363,0.9520547945205458,417,21,171,268,Baseline+ECA+LSMF,external_calib
0.52,877,0.500570125427594,0.7810718358038768,0.9273356401384083,0.6104783599088838,0.7362637362637363,0.9520547945205458,417,21,171,268,Baseline+ECA+LSMF,external_calib
0.53,877,0.500570125427594,0.7799315849486887,0.9270833333333334,0.6082004555808656,0.734525447042641,0.9520547945205458,417,21,172,267,Baseline+ECA+LSMF,external_calib
0.54,877,0.500570125427594,0.7787913340935005,0.926829268292683,0.6059225512528473,0.7327823691460055,0.9520547945205458,417,21,173,266,Baseline+ECA+LSMF,external_calib
0.55,877,0.500570125427594,0.7787913340935005,0.926829268292683,0.6059225512528473,0.7327823691460055,0.9520547945205458,417,21,173,266,Baseline+ECA+LSMF,external_calib
0.56,877,0.500570125427594,0.7799315849486887,0.9300699300699301,0.6059225512528473,0.7337931034482759,0.9543378995433768,418,20,173,266,Baseline+ECA+LSMF,external_calib
0.5700000000000001,877,0.500570125427594,0.7799315849486887,0.9300699300699301,0.6059225512528473,0.7337931034482759,0.9543378995433768,418,20,173,266,Baseline+ECA+LSMF,external_calib
0.5800000000000001,877,0.500570125427594,0.7810718358038768,0.9333333333333333,0.6059225512528473,0.7348066298342542,0.9566210045662078,419,19,173,266,Baseline+ECA+LSMF,external_calib
0.59,877,0.500570125427594,0.7810718358038768,0.9333333333333333,0.6059225512528473,0.7348066298342542,0.9566210045662078,419,19,173,266,Baseline+ECA+LSMF,external_calib
0.6,877,0.500570125427594,0.7799315849486887,0.9330985915492958,0.6036446469248291,0.7330567081604425,0.9566210045662078,419,19,174,265,Baseline+ECA+LSMF,external_calib
0.61,877,0.500570125427594,0.7799315849486887,0.9330985915492958,0.6036446469248291,0.7330567081604425,0.9566210045662078,419,19,174,265,Baseline+ECA+LSMF,external_calib
0.62,877,0.500570125427594,0.7799315849486887,0.9361702127659575,0.6013667425968109,0.7323162274618585,0.9589041095890388,420,18,175,264,Baseline+ECA+LSMF,external_calib
0.63,877,0.500570125427594,0.7799315849486887,0.9361702127659575,0.6013667425968109,0.7323162274618585,0.9589041095890388,420,18,175,264,Baseline+ECA+LSMF,external_calib
0.64,877,0.500570125427594,0.7799315849486887,0.9361702127659575,0.6013667425968109,0.7323162274618585,0.9589041095890388,420,18,175,264,Baseline+ECA+LSMF,external_calib
0.65,877,0.500570125427594,0.7799315849486887,0.9361702127659575,0.6013667425968109,0.7323162274618585,0.9589041095890388,420,18,175,264,Baseline+ECA+LSMF,external_calib
0.66,877,0.500570125427594,0.7787913340935005,0.9359430604982206,0.5990888382687927,0.7305555555555555,0.9589041095890388,420,18,176,263,Baseline+ECA+LSMF,external_calib
0.67,877,0.500570125427594,0.7799315849486887,0.9392857142857143,0.5990888382687927,0.7315716272600834,0.96118721461187,421,17,176,263,Baseline+ECA+LSMF,external_calib
0.68,877,0.500570125427594,0.7787913340935005,0.9422382671480144,0.5945330296127562,0.729050279329609,0.963470319634701,422,16,178,261,Baseline+ECA+LSMF,external_calib
0.6900000000000001,877,0.500570125427594,0.7776510832383124,0.9452554744525548,0.5899772209567198,0.726507713884993,0.965753424657532,423,15,180,259,Baseline+ECA+LSMF,external_calib
0.7000000000000001,877,0.500570125427594,0.7765108323831242,0.945054945054945,0.5876993166287016,0.7247191011235955,0.965753424657532,423,15,181,258,Baseline+ECA+LSMF,external_calib
0.7100000000000001,877,0.500570125427594,0.7765108323831242,0.945054945054945,0.5876993166287016,0.7247191011235955,0.965753424657532,423,15,181,258,Baseline+ECA+LSMF,external_calib
0.72,877,0.500570125427594,0.7753705815279361,0.9448529411764706,0.5854214123006833,0.7229254571026723,0.965753424657532,423,15,182,257,Baseline+ECA+LSMF,external_calib
0.73,877,0.500570125427594,0.774230330672748,0.9446494464944649,0.5831435079726651,0.7211267605633803,0.965753424657532,423,15,183,256,Baseline+ECA+LSMF,external_calib
0.74,877,0.500570125427594,0.7685290763968073,0.943609022556391,0.571753986332574,0.7120567375886525,0.965753424657532,423,15,188,251,Baseline+ECA+LSMF,external_calib
0.75,877,0.500570125427594,0.7673888255416191,0.9433962264150944,0.5694760820045558,0.7102272727272727,0.965753424657532,423,15,189,250,Baseline+ECA+LSMF,external_calib
0.76,877,0.500570125427594,0.7651083238312428,0.946360153256705,0.5626423690205011,0.7057142857142857,0.968036529680363,424,14,192,247,Baseline+ECA+LSMF,external_calib
0.77,877,0.500570125427594,0.7639680729760547,0.9496124031007752,0.5580865603644647,0.703012912482066,0.970319634703194,425,13,194,245,Baseline+ECA+LSMF,external_calib
0.78,877,0.500570125427594,0.7594070695553021,0.9488188976377953,0.5489749430523918,0.6955266955266955,0.970319634703194,425,13,198,241,Baseline+ECA+LSMF,external_calib
0.79,877,0.500570125427594,0.7514253135689852,0.9473684210526315,0.5330296127562643,0.6822157434402333,0.970319634703194,425,13,205,234,Baseline+ECA+LSMF,external_calib
0.8,877,0.500570125427594,0.7468643101482326,0.950207468879668,0.5216400911161732,0.6735294117647059,0.9726027397260252,426,12,210,229,Baseline+ECA+LSMF,external_calib
0.81,877,0.500570125427594,0.7445838084378563,0.9613733905579399,0.510250569476082,0.6666666666666666,0.9794520547945182,429,9,215,224,Baseline+ECA+LSMF,external_calib
0.8200000000000001,877,0.500570125427594,0.7434435575826682,0.9652173913043478,0.5056947608200456,0.6636771300448431,0.9817351598173493,430,8,217,222,Baseline+ECA+LSMF,external_calib
0.8300000000000001,877,0.500570125427594,0.7411630558722919,0.9649122807017544,0.5011389521640092,0.6596701649175413,0.9817351598173493,430,8,219,220,Baseline+ECA+LSMF,external_calib
0.8400000000000001,877,0.500570125427594,0.734321550741163,0.9681818181818181,0.48519362186788156,0.6464339908952959,0.9840182648401804,431,7,226,213,Baseline+ECA+LSMF,external_calib
0.85,877,0.500570125427594,0.7251995438996579,0.9669811320754716,0.46697038724373574,0.6298003072196621,0.9840182648401804,431,7,234,205,Baseline+ECA+LSMF,external_calib
0.86,877,0.500570125427594,0.7080957810718358,0.9692307692307692,0.4305239179954442,0.5962145110410094,0.9863013698630114,432,6,250,189,Baseline+ECA+LSMF,external_calib
0.87,877,0.500570125427594,0.6966932725199544,0.9675675675675676,0.40774487471526194,0.5737179487179487,0.9863013698630114,432,6,260,179,Baseline+ECA+LSMF,external_calib
0.88,877,0.500570125427594,0.6841505131128849,0.9764705882352941,0.37813211845102507,0.5451559934318555,0.9908675799086735,434,4,273,166,Baseline+ECA+LSMF,external_calib
0.89,877,0.500570125427594,0.6704675028506272,0.9807692307692307,0.34851936218678814,0.5142857142857142,0.9931506849315045,435,3,286,153,Baseline+ECA+LSMF,external_calib
0.9,877,0.500570125427594,0.6522234891676169,0.9785714285714285,0.3120728929384966,0.47322970639032813,0.9931506849315045,435,3,302,137,Baseline+ECA+LSMF,external_calib
0.91,877,0.500570125427594,0.6316989737742303,0.9833333333333333,0.26879271070615035,0.4221824686940966,0.9954337899543356,436,2,321,118,Baseline+ECA+LSMF,external_calib
0.92,877,0.500570125427594,0.6031927023945268,0.9789473684210527,0.21184510250569477,0.34831460674157305,0.9954337899543356,436,2,346,93,Baseline+ECA+LSMF,external_calib
0.93,877,0.500570125427594,0.580387685290764,0.9733333333333334,0.1662870159453303,0.2840466926070039,0.9954337899543356,436,2,366,73,Baseline+ECA+LSMF,external_calib
0.9400000000000001,877,0.500570125427594,0.5347776510832383,0.9428571428571428,0.07517084282460136,0.13924050632911392,0.9954337899543356,436,2,406,33,Baseline+ECA+LSMF,external_calib
0.9500000000000001,877,0.500570125427594,0.5108323831242874,1.0,0.022779043280182234,0.044543429844097995,0.9999999999999977,438,0,429,10,Baseline+ECA+LSMF,external_calib
0.9600000000000001,877,0.500570125427594,0.500570125427594,1.0,0.002277904328018223,0.004545454545454545,0.9999999999999977,438,0,438,1,Baseline+ECA+LSMF,external_calib
0.97,877,0.500570125427594,0.49942987457240595,0.0,0.0,0.0,0.9999999999999977,438,0,439,0,Baseline+ECA+LSMF,external_calib
0.98,877,0.500570125427594,0.49942987457240595,0.0,0.0,0.0,0.9999999999999977,438,0,439,0,Baseline+ECA+LSMF,external_calib
0.99,877,0.500570125427594,0.49942987457240595,0.0,0.0,0.0,0.9999999999999977,438,0,439,0,Baseline+ECA+LSMF,external_calib
