train_loss,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_roc,val_pr
0.305019308819679,0.05080083944674409,0.8531120331950207,0.616580310880829,0.8913857677902621,0.7289433384379785,0.8422174839995499,0.9443193343075952,0.8454052904377142
0.21607392728227265,0.03475979874712347,0.8879668049792531,0.7012195121951219,0.8614232209737828,0.773109243697479,0.8955223880501544,0.9471143480031624,0.8519698779062965
0.18041199092623775,0.0883778017650309,0.7759336099585062,0.497164461247637,0.9850187265917603,0.6608040201005025,0.7164179104401235,0.9569448104581426,0.866598911131994
0.16251517590190886,0.04071250249745805,0.8531120331950207,0.6066350710900474,0.9588014981273408,0.7431059506531205,0.8230277185413323,0.96533783729826,0.8893818829934191
0.1474878443702833,0.04196264291130506,0.8887966804979253,0.6821917808219178,0.9325842696629213,0.7879746835443038,0.8763326225919368,0.9643755540116432,0.888114550127377
0.14057291814324607,0.04156332290658129,0.9053941908713693,0.744408945686901,0.8726591760299626,0.803448275862069,0.914712153508372,0.9597877386742052,0.8861440087992393
0.13117970597433434,0.04247994486678897,0.9062240663900415,0.7730496453900709,0.8164794007490637,0.7941712204007286,0.9317697228045654,0.9569328318280187,0.8817960545499399
0.12857165506042995,0.04360156719727661,0.9045643153526971,0.7222222222222222,0.9250936329588015,0.8111658456486043,0.8987206822931906,0.9651621507231098,0.8918429395641687
0.1236372453010989,0.04460907712465442,0.9128630705394191,0.7647058823529411,0.8764044943820225,0.8167539267015707,0.9232409381564687,0.9619239277129601,0.8878464818326092
0.11319846823534743,0.05644369085220753,0.8838174273858921,0.6720867208672087,0.9288389513108615,0.779874213836478,0.8710021321868763,0.9621555145620214,0.8774056070439055
0.11043997236708315,0.04564680365642412,0.9062240663900415,0.7305389221556886,0.9138576779026217,0.8119800332778702,0.9040511726982511,0.9663360564752481,0.8936230763204528
0.10518529406531098,0.04306636522618502,0.9286307053941909,0.8389513108614233,0.8389513108614233,0.8389513108614233,0.9541577825058192,0.9596719452496746,0.8912954618183442
0.1032060596926423,0.05859586407203229,0.9219917012448133,0.7993079584775087,0.8651685393258427,0.8309352517985612,0.9381663112906379,0.9658529183935859,0.8978205746563678
0.09385419939459867,0.05840936457799813,0.9228215767634855,0.8020833333333334,0.8651685393258427,0.8324324324324325,0.93923240937165,0.9621355501784816,0.8865021128370888
0.09230904097087157,0.04832326672792096,0.9186721991701244,0.794425087108014,0.8539325842696629,0.8231046931407943,0.9371002132096258,0.9638484942861936,0.8834843369193476
0.08707030945859749,0.061832311102962376,0.9228215767634855,0.8270676691729323,0.8239700374531835,0.8255159474671669,0.950959488262783,0.9607300575772821,0.8779832608239782
0.08207211001730745,0.0677034068683991,0.9103734439834025,0.7731958762886598,0.8426966292134831,0.8064516129032258,0.9296375266425412,0.9607899507279014,0.8778863261650947
0.07838937112685038,0.076867836168023,0.9087136929460581,0.752411575562701,0.8764044943820225,0.8096885813148789,0.9179104477514082,0.9613210033300591,0.874647036804314
0.07678476627473955,0.06344975778953289,0.9070539419087137,0.7924528301886793,0.7865168539325843,0.7894736842105263,0.9413646055336742,0.9615406115489966,0.8756812689444683
0.07156080247671835,0.07386506289216961,0.9145228215767635,0.8082706766917294,0.8052434456928839,0.8067542213883677,0.9456289978577225,0.9584700893605808,0.8698259551937655
0.07118270611757543,0.07493572723398233,0.9178423236514522,0.8206106870229007,0.8052434456928839,0.8128544423440454,0.9498933901817709,0.9620037852471192,0.8829280416235863
