train_loss,val_loss,val_acc,val_prec,val_rec,val_f1,val_spec,val_roc,val_pr
0.3063897523944,0.0741082673294112,0.7759336099585062,0.4969450101832994,0.9138576779026217,0.6437994722955145,0.7366737739793532,0.921484072414812,0.7778154305118401
0.22170058515838723,0.036440618484996454,0.8854771784232365,0.6848137535816619,0.8951310861423221,0.775974025974026,0.8827292110780093,0.952157351285307,0.8423527017515042
0.1864266725710624,0.052421768080861006,0.8506224066390041,0.6004618937644342,0.9737827715355806,0.7428571428571429,0.8155650319742477,0.9606741573033708,0.8578149412925827
0.1649222325283891,0.06374540541086667,0.8257261410788381,0.5610278372591007,0.9812734082397003,0.7138964577656676,0.7814498933818609,0.9652859299010565,0.8726806667136348
0.15299396773593024,0.03548260820254341,0.9161825726141078,0.8487394957983193,0.7565543071161048,0.8,0.9616204690729038,0.9559545770345703,0.8658297124145182
0.14405421123109782,0.035994894816736775,0.9087136929460581,0.7492063492063492,0.8838951310861424,0.8109965635738832,0.915778251589384,0.9674899978438466,0.8933061283545016
0.13608714551020015,0.04549069906323177,0.9070539419087137,0.764505119453925,0.8389513108614233,0.8,0.9264392323995049,0.9551360373094399,0.8822845978893373
0.13109427245829644,0.040871655456594574,0.9062240663900415,0.7452229299363057,0.8764044943820225,0.8055077452667814,0.914712153508372,0.9643555896281034,0.8890309110357312
0.12370257824704634,0.038568907689699436,0.9037344398340249,0.7396825396825397,0.8726591760299626,0.8006872852233677,0.9125799573463478,0.9681807655143224,0.902974636087869
0.11788496150850836,0.04054934495837832,0.9062240663900415,0.7305389221556886,0.9138576779026217,0.8119800332778702,0.9040511726982511,0.9685521030481621,0.9041666498201134
0.11613332923961443,0.042046565500424175,0.9311203319502075,0.8484848484848485,0.8389513108614233,0.8436911487758946,0.9573560767488555,0.9658129896265062,0.8865904320341126
0.10779368120420788,0.0393874703019677,0.9311203319502075,0.8108108108108109,0.898876404494382,0.8525754884547069,0.9402985074526621,0.9671306389401307,0.8985387288815732
0.1042733686165356,0.0630304608600683,0.9120331950207469,0.7692307692307693,0.8614232209737828,0.8127208480565371,0.9264392323995049,0.9649744855178362,0.8924507459184452
0.09925584804882287,0.04477240084731679,0.9153526970954357,0.7740863787375415,0.8726591760299626,0.8204225352112676,0.927505330480517,0.9637366937383707,0.8838853837323706
0.09445868227539225,0.05843782873084488,0.9136929460580913,0.7879858657243817,0.8352059925093633,0.8109090909090909,0.9360341151286137,0.9634671745605838,0.890302922184368
0.09057907353168328,0.050097309448923724,0.9286307053941909,0.8175438596491228,0.8726591760299626,0.8442028985507246,0.9445628997767104,0.9668830805842378,0.8993660611263607
0.0863022636527837,0.05447966022689189,0.9244813278008299,0.7953020134228188,0.8876404494382022,0.8389380530973451,0.9349680170476016,0.9668191945569105,0.8899515826910579
0.08252232369831106,0.06216315855050839,0.9161825726141078,0.782312925170068,0.8614232209737828,0.8199643493761141,0.9317697228045654,0.9630499189446028,0.8997765101425154
